"""
Will be used later but not for the final version for the cs232 class
"""


stock_abbrev,date,opening_price,daily_max,daily_min,closing_price
FEN,06/05/2023,75.29,82.65,68.6,68.86
FEN,06/06/2023,68.86,69.04,64.45,66.8
FEN,06/07/2023,66.8,68.74,62.71,63.74
FEN,06/08/2023,63.74,68.55,58.45,67.48
FEN,06/09/2023,67.48,70.47,64.72,65.83
FEN,06/12/2023,65.83,66.4,61.61,64.5
FEN,06/13/2023,64.5,67.1,60.28,66.99
FEN,06/14/2023,66.99,68.63,60.79,60.98
FEN,06/15/2023,60.98,65.15,58.67,59.7
FEN,06/16/2023,59.7,60.34,59.26,60.02
FEN,06/19/2023,60.02,61.66,54.7,59.52
FEN,06/20/2023,59.52,63.26,58.01,62.28
FEN,06/21/2023,62.28,64.85,58.78,61.36
FEN,06/22/2023,61.36,64.02,59.62,60.89
FEN,06/23/2023,60.89,65.52,59.0,61.95
FEN,06/26/2023,61.95,62.52,60.21,61.42
FEN,06/27/2023,61.42,62.69,59.52,62.48
FEN,06/28/2023,62.48,65.48,58.07,61.04
FEN,06/29/2023,61.04,66.62,56.67,60.67
FEN,06/30/2023,60.67,60.87,55.46,59.23
FEN,07/03/2023,59.23,59.45,54.98,55.72
FEN,07/04/2023,55.72,56.11,51.8,52.17
FEN,07/05/2023,52.17,56.26,47.35,50.5
FEN,07/06/2023,50.5,53.05,50.44,50.46
FEN,07/07/2023,50.46,50.68,48.42,49.7
FEN,07/10/2023,49.7,52.83,46.46,52.21
FEN,07/11/2023,52.21,55.11,50.49,52.63
FEN,07/12/2023,52.63,56.46,51.28,53.85
FEN,07/13/2023,53.85,54.48,49.54,54.21
FEN,07/14/2023,54.21,54.68,52.44,54.34
FEN,07/17/2023,54.34,56.84,52.0,54.59
FEN,07/18/2023,54.59,56.0,49.3,52.98
FEN,07/19/2023,52.98,57.74,49.12,57.62
FEN,07/20/2023,57.62,62.2,52.59,54.37
FEN,07/21/2023,54.37,55.1,53.34,53.57
FEN,07/24/2023,53.57,54.68,48.85,54.6
FEN,07/25/2023,54.6,59.77,50.19,54.32
FEN,07/26/2023,54.32,58.96,51.93,53.8
FEN,07/27/2023,53.8,55.72,52.55,53.16
FEN,07/28/2023,53.16,57.4,50.4,56.99
FEN,07/31/2023,56.99,57.8,56.12,57.51
FEN,08/01/2023,57.51,61.18,57.19,58.19
FEN,08/02/2023,58.19,63.23,58.15,62.59
FEN,08/03/2023,62.59,66.38,59.63,63.15
FEN,08/04/2023,63.15,67.12,59.92,66.24
BWS,01/01/2020,20.19,20.2,19.23,19.84
BWS,01/02/2020,19.84,21.11,18.55,18.6
BWS,01/03/2020,18.6,18.95,18.3,18.81
BWS,01/06/2020,18.81,19.58,17.39,17.44
BWS,01/07/2020,17.44,18.41,17.0,17.65
BWS,01/08/2020,17.65,18.55,16.32,18.09
BWS,01/09/2020,18.09,19.08,17.12,17.91
BWS,01/10/2020,17.91,19.09,17.75,18.99
BWS,01/13/2020,18.99,20.72,17.69,20.1
BWS,01/14/2020,20.1,20.29,19.02,19.62
BWS,01/15/2020,19.62,19.88,19.25,19.69
BWS,01/16/2020,19.69,21.41,19.09,20.91
BWS,01/17/2020,20.91,21.28,20.23,20.3
BWS,01/20/2020,20.3,21.86,18.71,21.76
BWS,01/21/2020,21.76,22.22,20.94,22.03
BWS,01/22/2020,22.03,24.16,21.55,22.45
BWS,01/23/2020,22.45,23.04,20.65,22.3
BWS,01/24/2020,22.3,23.32,21.27,21.34
BWS,01/27/2020,21.34,22.42,20.58,21.73
BWS,01/28/2020,21.73,22.7,20.23,21.84
BWS,01/29/2020,21.84,21.87,21.14,21.83
BWS,01/30/2020,21.83,23.29,20.24,21.88
BWS,01/31/2020,21.88,22.16,20.37,20.85
BWS,02/03/2020,20.85,22.5,19.69,19.9
BWS,02/04/2020,19.9,21.37,19.22,20.09
BWS,02/05/2020,20.09,21.18,19.29,20.41
BWS,02/06/2020,20.41,20.86,19.55,19.64
BWS,02/07/2020,19.64,21.18,19.62,20.23
BWS,02/10/2020,20.23,20.38,18.78,19.42
BWS,02/11/2020,19.42,19.65,17.97,18.15
BWS,02/12/2020,18.15,18.29,17.84,17.84
BWS,02/13/2020,17.84,19.24,17.83,19.07
BWS,02/14/2020,19.07,20.06,17.83,19.23
BWS,02/17/2020,19.23,20.09,18.5,18.84
BWS,02/18/2020,18.84,18.94,17.77,18.64
BWS,02/19/2020,18.64,18.89,18.57,18.7
BWS,02/20/2020,18.7,19.13,18.56,18.63
BWS,02/21/2020,18.63,20.47,17.62,19.99
BWS,02/24/2020,19.99,20.17,19.32,20.12
BWS,02/25/2020,20.12,20.62,19.34,19.61
BWS,02/26/2020,19.61,20.21,19.21,19.33
BWS,02/27/2020,19.33,20.34,18.36,20.02
BWS,02/28/2020,20.02,20.25,18.85,19.3
BWS,03/02/2020,19.3,20.36,18.92,18.94
BWS,03/03/2020,18.94,19.59,18.12,19.3
BWS,03/04/2020,19.3,21.07,18.82,19.34
BWS,03/05/2020,19.34,20.99,18.14,19.41
BWS,03/06/2020,19.41,20.0,19.15,19.85
BWS,03/09/2020,19.85,20.93,19.15,19.79
BWS,03/10/2020,19.79,21.5,18.29,20.67
BWS,03/11/2020,20.67,20.85,19.44,19.99
BWS,03/12/2020,19.99,20.34,18.93,19.09
BWS,03/13/2020,19.09,20.58,18.11,18.34
BWS,03/16/2020,18.34,18.41,16.96,16.99
BWS,03/17/2020,16.99,17.25,15.42,16.87
BWS,03/18/2020,16.87,17.13,16.3,16.76
BWS,03/19/2020,16.76,20.39,16.05,19.24
BWS,03/20/2020,19.24,20.15,16.26,19.24
BWS,03/23/2020,19.24,20.98,16.69,20.42
BWS,03/24/2020,20.42,24.66,18.27,22.57
BWS,03/25/2020,22.57,25.43,17.06,24.99
BWS,03/26/2020,24.99,27.49,24.89,25.58
BWS,03/27/2020,25.58,32.72,24.52,28.56
BWS,03/30/2020,28.56,31.62,26.13,30.82
BWS,03/31/2020,30.82,32.62,22.11,31.37
BWS,04/01/2020,31.37,34.46,29.92,31.87
BWS,04/02/2020,31.87,37.87,29.38,36.35
BWS,04/03/2020,36.35,38.21,27.13,35.26
BWS,04/06/2020,35.26,39.48,28.43,33.28
BWS,04/07/2020,33.28,39.93,24.36,26.8
BWS,04/08/2020,26.8,27.73,26.39,26.93
BWS,04/09/2020,26.93,32.83,25.83,27.76
BWS,04/10/2020,27.76,33.12,25.37,28.44
BWS,04/13/2020,28.44,32.9,26.06,29.55
BWS,04/14/2020,29.55,35.68,27.8,33.5
BWS,04/15/2020,33.5,37.68,31.58,32.35
BWS,04/16/2020,32.35,33.23,32.12,33.12
BWS,04/17/2020,33.12,36.1,28.05,32.52
BWS,04/20/2020,32.52,34.28,27.69,28.96
BWS,04/21/2020,28.96,29.57,28.76,29.55
BWS,04/22/2020,29.55,33.22,28.26,30.28
BWS,04/23/2020,30.28,38.04,25.59,27.74
BWS,04/24/2020,27.74,27.74,26.88,27.69
BWS,04/27/2020,27.69,32.77,19.62,21.39
BWS,04/28/2020,21.39,26.9,19.9,20.71
BWS,04/29/2020,20.71,24.39,19.1,23.61
BWS,04/30/2020,23.61,24.56,20.21,20.66
BWS,05/01/2020,20.66,21.92,15.47,20.99
BWS,05/04/2020,20.99,22.55,20.58,22.54
BWS,05/05/2020,22.54,24.44,21.02,23.34
BWS,05/06/2020,23.34,25.26,21.71,22.99
BWS,05/07/2020,22.99,24.28,22.01,23.85
BWS,05/08/2020,23.85,25.15,22.78,24.62
BWS,05/11/2020,24.62,25.43,23.9,25.11
BWS,05/12/2020,25.11,25.17,24.43,24.88
BWS,05/13/2020,24.88,26.39,24.78,25.82
BWS,05/14/2020,25.82,28.04,25.01,27.5
BWS,05/15/2020,27.5,28.47,26.17,26.64
BWS,05/18/2020,26.64,27.35,25.33,25.46
BWS,05/19/2020,25.46,27.37,24.34,26.99
BWS,05/20/2020,26.99,29.59,26.75,28.71
BWS,05/21/2020,28.71,30.53,28.44,28.97
BWS,05/22/2020,28.97,29.95,27.14,28.92
BWS,05/25/2020,28.92,28.96,27.8,28.46
BWS,05/26/2020,28.46,30.81,28.04,28.64
BWS,05/27/2020,28.64,31.19,26.03,26.49
BWS,05/28/2020,26.49,26.67,25.18,25.85
BWS,05/29/2020,25.85,27.8,25.43,26.69
BWS,06/01/2020,26.69,27.22,24.45,24.87
BWS,06/02/2020,24.87,26.07,24.7,24.88
BWS,06/03/2020,24.88,25.45,24.25,24.46
BWS,06/04/2020,24.46,24.91,22.78,23.3
BWS,06/05/2020,23.3,23.87,21.13,22.43
BWS,06/08/2020,22.43,22.72,20.68,21.48
BWS,06/09/2020,21.48,23.16,19.58,23.11
BWS,06/10/2020,23.11,23.28,22.48,22.55
BWS,06/11/2020,22.55,22.99,21.44,21.54
BWS,06/12/2020,21.54,21.55,19.99,20.0
BWS,06/15/2020,20.0,21.08,19.03,19.25
BWS,06/16/2020,19.25,20.2,19.19,19.94
BWS,06/17/2020,19.94,19.95,18.99,19.03
BWS,06/18/2020,19.03,20.05,18.11,19.41
BWS,06/19/2020,19.41,19.99,18.33,18.39
BWS,06/22/2020,18.39,19.53,16.61,19.34
BWS,06/23/2020,19.34,19.67,17.54,19.44
BWS,06/24/2020,19.44,21.32,18.87,21.11
BWS,06/25/2020,21.11,22.14,19.84,20.31
BWS,06/26/2020,20.31,20.49,19.96,20.35
BWS,06/29/2020,20.35,21.25,20.31,20.78
BWS,06/30/2020,20.78,20.89,19.85,20.07
BWS,07/01/2020,20.07,21.91,19.35,20.88
BWS,07/02/2020,20.88,21.85,20.58,21.07
BWS,07/03/2020,21.07,21.1,20.23,20.34
BWS,07/06/2020,20.34,22.3,20.25,20.96
BWS,07/07/2020,20.96,22.17,20.52,21.41
BWS,07/08/2020,21.41,21.45,20.75,20.9
BWS,07/09/2020,20.9,22.11,20.02,21.66
BWS,07/10/2020,21.66,22.53,21.51,21.86
BWS,07/13/2020,21.86,22.48,20.76,22.37
BWS,07/14/2020,22.37,22.95,20.39,22.8
BWS,07/15/2020,22.8,23.65,22.69,23.44
BWS,07/16/2020,23.44,23.95,21.16,21.35
BWS,07/17/2020,21.35,22.08,20.46,20.83
BWS,07/20/2020,20.83,22.38,20.73,22.14
BWS,07/21/2020,22.14,22.53,21.51,21.52
BWS,07/22/2020,21.52,23.0,19.4,21.81
BWS,07/23/2020,21.81,22.66,21.13,21.83
BWS,07/24/2020,21.83,22.52,20.07,21.07
BWS,07/27/2020,21.07,21.12,19.54,20.6
BWS,07/28/2020,20.6,21.34,20.01,21.2
BWS,07/29/2020,21.2,21.45,20.67,21.06
BWS,07/30/2020,21.06,23.01,19.58,21.42
BWS,07/31/2020,21.42,22.67,20.53,22.37
BWS,08/03/2020,22.37,23.05,20.36,22.77
BWS,08/04/2020,22.77,23.69,22.05,22.08
BWS,08/05/2020,22.08,23.33,20.58,20.85
BWS,08/06/2020,20.85,21.61,19.54,21.21
BWS,08/07/2020,21.21,21.95,19.55,20.06
BWS,08/10/2020,20.06,21.99,19.79,20.28
BWS,08/11/2020,20.28,21.22,19.32,20.71
BWS,08/12/2020,20.71,21.89,20.22,21.8
BWS,08/13/2020,21.8,23.06,20.4,21.05
BWS,08/14/2020,21.05,23.14,20.53,22.52
BWS,08/17/2020,22.52,24.42,21.86,23.86
BWS,08/18/2020,23.86,24.61,22.62,23.01
BWS,08/19/2020,23.01,23.44,21.01,23.28
BWS,08/20/2020,23.28,24.47,22.61,24.27
BWS,08/21/2020,24.27,26.61,22.81,23.23
BWS,08/24/2020,23.23,23.54,21.33,23.23
BWS,08/25/2020,23.23,25.49,21.46,21.95
BWS,08/26/2020,21.95,23.89,21.29,22.68
BWS,08/27/2020,22.68,22.87,21.7,21.89
BWS,08/28/2020,21.89,22.89,21.66,22.45
BWS,08/31/2020,22.45,22.95,20.94,21.19
BWS,09/01/2020,21.19,21.59,19.29,19.86
BWS,09/02/2020,19.86,20.74,18.73,19.26
BWS,09/03/2020,19.26,19.52,17.4,18.49
BWS,09/04/2020,18.49,20.3,16.94,18.75
BWS,09/07/2020,18.75,19.53,16.9,19.33
BWS,09/08/2020,19.33,20.53,19.02,19.81
BWS,09/09/2020,19.81,20.61,19.72,20.22
BWS,09/10/2020,20.22,20.35,18.69,20.04
BWS,09/11/2020,20.04,20.53,18.97,20.31
BWS,09/14/2020,20.31,20.36,20.15,20.3
BWS,09/15/2020,20.3,21.55,18.85,20.78
BWS,09/16/2020,20.78,20.94,19.57,20.0
BWS,09/17/2020,20.0,21.93,19.65,20.42
BWS,09/18/2020,20.42,21.52,19.55,21.0
BWS,09/21/2020,21.0,22.48,20.21,21.34
BWS,09/22/2020,21.34,22.49,19.83,20.72
BWS,09/23/2020,20.72,21.3,19.52,19.8
BWS,09/24/2020,19.8,20.03,18.88,19.06
BWS,09/25/2020,19.06,20.6,17.76,18.37
BWS,09/28/2020,18.37,19.2,16.57,17.43
BWS,09/29/2020,17.43,18.87,16.55,17.39
BWS,09/30/2020,17.39,17.87,15.92,17.32
BWS,10/01/2020,17.32,18.45,16.71,17.22
BWS,10/02/2020,17.22,17.92,16.06,16.64
BWS,10/05/2020,16.64,17.0,15.64,16.99
BWS,10/06/2020,16.99,17.26,15.91,16.17
BWS,10/07/2020,16.17,17.52,16.1,16.95
BWS,10/08/2020,16.95,18.2,16.77,18.06
BWS,10/09/2020,18.06,19.12,17.04,17.64
BWS,10/12/2020,17.64,18.84,15.96,17.49
BWS,10/13/2020,17.49,18.69,17.34,18.29
BWS,10/14/2020,18.29,19.09,16.83,17.99
BWS,10/15/2020,17.99,18.75,17.48,18.1
BWS,10/16/2020,18.1,19.27,18.01,18.06
BWS,10/19/2020,18.06,19.18,17.88,17.91
BWS,10/20/2020,17.91,18.68,16.7,17.0
BWS,10/21/2020,17.0,17.72,16.43,17.45
BWS,10/22/2020,17.45,17.63,15.77,16.01
BWS,10/23/2020,16.01,16.44,15.34,15.83
BWS,10/26/2020,15.83,17.33,14.41,15.31
BWS,10/27/2020,15.31,15.91,14.55,14.67
BWS,10/28/2020,14.67,15.58,14.26,14.83
BWS,10/29/2020,14.83,16.17,14.53,15.6
BWS,10/30/2020,15.6,15.72,14.24,15.45
BWS,11/02/2020,15.45,16.27,14.93,15.87
BWS,11/03/2020,15.87,17.02,15.0,16.69
BWS,11/04/2020,16.69,17.96,15.08,16.13
BWS,11/05/2020,16.13,17.17,16.12,16.77
BWS,11/06/2020,16.77,18.23,16.09,17.08
BWS,11/09/2020,17.08,18.28,15.55,16.38
BWS,11/10/2020,16.38,17.29,15.12,16.47
BWS,11/11/2020,16.47,17.02,16.08,17.0
BWS,11/12/2020,17.0,17.6,16.01,17.23
BWS,11/13/2020,17.23,18.91,16.06,18.43
BWS,11/16/2020,18.43,18.72,16.84,18.03
BWS,11/17/2020,18.03,18.66,16.58,17.45
BWS,11/18/2020,17.45,18.5,17.3,17.32
BWS,11/19/2020,17.32,17.47,15.89,17.04
BWS,11/20/2020,17.04,18.35,16.88,17.97
BWS,11/23/2020,17.97,18.76,16.67,17.69
BWS,11/24/2020,17.69,18.49,16.59,17.85
BWS,11/25/2020,17.85,19.58,17.71,17.83
BWS,11/26/2020,17.83,18.38,16.93,17.03
BWS,11/27/2020,17.03,18.72,16.8,18.62
BWS,11/30/2020,18.62,20.37,18.23,19.25
BWS,12/01/2020,19.25,20.52,17.52,18.96
BWS,12/02/2020,18.96,19.2,17.17,18.77
BWS,12/03/2020,18.77,20.18,18.36,20.16
BWS,12/04/2020,20.16,21.0,18.16,20.61
BWS,12/07/2020,20.61,21.09,19.59,20.16
BWS,12/08/2020,20.16,21.16,19.85,20.58
BWS,12/09/2020,20.58,20.7,19.02,19.83
BWS,12/10/2020,19.83,19.88,18.96,19.4
BWS,12/11/2020,19.4,19.69,17.6,19.62
BWS,12/14/2020,19.62,20.12,18.75,19.42
BWS,12/15/2020,19.42,19.73,18.71,19.14
BWS,12/16/2020,19.14,20.09,18.73,19.26
BWS,12/17/2020,19.26,19.82,18.52,19.42
BWS,12/18/2020,19.42,20.38,17.82,19.04
BWS,12/21/2020,19.04,20.45,18.44,19.02
BWS,12/22/2020,19.02,19.1,17.24,18.06
BWS,12/23/2020,18.06,19.47,17.39,17.53
BWS,12/24/2020,17.53,19.26,17.44,18.48
BWS,12/25/2020,18.48,19.68,17.68,18.04
BWS,12/28/2020,18.04,18.93,17.64,17.89
BWS,12/29/2020,17.89,19.24,17.78,19.08
BWS,12/30/2020,19.08,20.5,18.68,19.84
BWS,12/31/2020,19.84,20.46,18.98,20.32
BWS,01/01/2021,20.32,21.64,18.46,20.47
BWS,01/04/2021,20.47,21.91,18.54,21.45
BWS,01/05/2021,21.45,23.02,20.41,21.0
BWS,01/06/2021,21.0,21.56,19.78,19.9
BWS,01/07/2021,19.9,20.74,17.93,20.31
BWS,01/08/2021,20.31,21.61,20.23,20.4
BWS,01/11/2021,20.4,21.61,19.9,21.1
BWS,01/12/2021,21.1,23.14,19.62,19.7
BWS,01/13/2021,19.7,20.36,17.88,20.24
BWS,01/14/2021,20.24,20.29,19.12,20.22
BWS,01/15/2021,20.22,22.03,19.76,20.91
BWS,01/18/2021,20.91,21.21,19.4,19.51
BWS,01/19/2021,19.51,19.83,18.14,19.2
BWS,01/20/2021,19.2,20.65,18.45,19.27
BWS,01/21/2021,19.27,20.43,17.51,18.7
BWS,01/22/2021,18.7,19.98,17.87,17.98
BWS,01/25/2021,17.98,19.59,16.71,17.04
BWS,01/26/2021,17.04,18.71,16.38,16.56
BWS,01/27/2021,16.56,16.8,14.92,16.61
BWS,01/28/2021,16.61,17.93,16.39,17.2
BWS,01/29/2021,17.2,17.35,16.32,16.59
BWS,02/01/2021,16.59,17.97,15.31,17.26
BWS,02/02/2021,17.26,18.61,17.17,18.6
BWS,02/03/2021,18.6,20.08,18.09,18.6
BWS,02/04/2021,18.6,18.61,18.56,18.6
BWS,02/05/2021,18.6,18.79,18.31,18.56
BWS,02/08/2021,18.56,19.84,18.47,18.74
BWS,02/09/2021,18.74,19.98,18.66,19.93
BWS,02/10/2021,19.93,20.73,19.39,19.41
BWS,02/11/2021,19.41,19.75,18.42,18.9
BWS,02/12/2021,18.9,18.93,18.68,18.91
BWS,02/15/2021,18.91,19.6,18.1,18.25
BWS,02/16/2021,18.25,18.97,18.21,18.51
BWS,02/17/2021,18.51,20.25,17.84,17.9
BWS,02/18/2021,17.9,18.69,17.27,18.54
BWS,02/19/2021,18.54,18.65,16.89,18.28
BWS,02/22/2021,18.28,19.47,18.11,18.25
BWS,02/23/2021,18.25,18.8,17.98,18.53
BWS,02/24/2021,18.53,19.83,17.83,19.31
BWS,02/25/2021,19.31,20.82,18.0,20.62
BWS,02/26/2021,20.62,22.67,19.72,22.38
BWS,03/01/2021,22.38,22.91,21.85,22.29
BWS,03/02/2021,22.29,24.4,20.77,21.84
BWS,03/03/2021,21.84,23.46,20.23,22.58
BWS,03/04/2021,22.58,22.69,22.05,22.17
BWS,03/05/2021,22.17,22.72,21.53,22.11
BWS,03/08/2021,22.11,22.52,22.0,22.14
BWS,03/09/2021,22.14,23.38,20.29,20.89
BWS,03/10/2021,20.89,21.78,19.93,20.24
BWS,03/11/2021,20.24,20.73,19.76,20.72
BWS,03/12/2021,20.72,22.07,20.58,20.91
BWS,03/15/2021,20.91,21.9,19.58,19.83
BWS,03/16/2021,19.83,21.54,19.39,19.51
BWS,03/17/2021,19.51,20.12,18.03,18.76
BWS,03/18/2021,18.76,19.18,17.08,17.92
BWS,03/19/2021,17.92,19.46,17.53,18.98
BWS,03/22/2021,18.98,20.61,17.15,18.9
BWS,03/23/2021,18.9,19.69,18.18,18.81
BWS,03/24/2021,18.81,18.91,18.39,18.45
BWS,03/25/2021,18.45,19.25,17.28,18.91
BWS,03/26/2021,18.91,20.3,18.56,19.47
BWS,03/29/2021,19.47,20.08,18.7,19.01
BWS,03/30/2021,19.01,20.1,18.24,19.39
BWS,03/31/2021,19.39,20.21,17.68,19.53
BWS,04/01/2021,19.53,21.33,18.18,18.67
BWS,04/02/2021,18.67,19.12,18.29,19.08
BWS,04/05/2021,19.08,20.18,18.45,19.59
BWS,04/06/2021,19.59,21.25,19.31,20.14
BWS,04/07/2021,20.14,20.94,19.01,19.54
BWS,04/08/2021,19.54,21.33,18.22,18.41
BWS,04/09/2021,18.41,20.1,17.26,17.61
BWS,04/12/2021,17.61,18.39,16.24,16.63
BWS,04/13/2021,16.63,18.11,16.26,17.03
BWS,04/14/2021,17.03,18.51,16.12,18.01
BWS,04/15/2021,18.01,19.42,16.94,17.21
BWS,04/16/2021,17.21,17.35,15.84,16.49
BWS,04/19/2021,16.49,17.8,16.39,17.39
BWS,04/20/2021,17.39,18.59,16.8,18.32
BWS,04/21/2021,18.32,19.51,16.73,18.94
BWS,04/22/2021,18.94,20.08,18.92,20.05
BWS,04/23/2021,20.05,20.63,19.43,20.5
BWS,04/26/2021,20.5,21.63,20.16,20.57
BWS,04/27/2021,20.57,20.98,19.23,20.91
BWS,04/28/2021,20.91,21.19,19.31,20.09
BWS,04/29/2021,20.09,22.01,19.65,20.27
BWS,04/30/2021,20.27,22.02,19.74,20.31
BWS,05/03/2021,20.31,22.25,18.37,18.52
BWS,05/04/2021,18.52,19.91,17.16,19.23
BWS,05/05/2021,19.23,19.55,18.2,18.73
BWS,05/06/2021,18.73,19.01,17.39,17.52
BWS,05/07/2021,17.52,17.57,16.65,16.98
BWS,05/10/2021,16.98,18.08,16.27,17.17
BWS,05/11/2021,17.17,18.46,16.46,18.0
BWS,05/12/2021,18.0,18.44,16.34,17.25
BWS,05/13/2021,17.25,18.71,17.17,18.05
BWS,05/14/2021,18.05,19.41,17.4,19.38
BWS,05/17/2021,19.38,19.73,19.3,19.34
BWS,05/18/2021,19.34,20.58,18.01,19.79
BWS,05/19/2021,19.79,21.67,18.07,18.85
BWS,05/20/2021,18.85,19.29,17.7,17.85
BWS,05/21/2021,17.85,18.28,16.17,17.24
BWS,05/24/2021,17.24,17.81,17.17,17.57
BWS,05/25/2021,17.57,18.39,16.92,17.51
BWS,05/26/2021,17.51,18.08,16.41,17.9
BWS,05/27/2021,17.9,19.19,16.19,17.4
BWS,05/28/2021,17.4,17.46,15.92,16.79
BWS,05/31/2021,16.79,16.9,15.59,16.65
BWS,06/01/2021,16.65,16.97,16.5,16.73
BWS,06/02/2021,16.73,16.82,16.01,16.22
BWS,06/03/2021,16.22,17.04,15.41,15.89
BWS,06/04/2021,15.89,15.9,15.06,15.1
BWS,06/07/2021,15.1,15.43,14.02,14.76
BWS,06/08/2021,14.76,15.31,14.48,15.23
BWS,06/09/2021,15.23,16.28,14.07,14.53
BWS,06/10/2021,14.53,15.94,13.66,15.85
BWS,06/11/2021,15.85,16.75,14.98,15.44
BWS,06/14/2021,15.44,16.94,14.81,15.79
BWS,06/15/2021,15.79,17.29,14.55,16.93
BWS,06/16/2021,16.93,17.77,16.92,17.65
BWS,06/17/2021,17.65,18.28,16.44,17.07
BWS,06/18/2021,17.07,18.07,17.06,17.86
BWS,06/21/2021,17.86,18.91,17.34,17.97
BWS,06/22/2021,17.97,19.15,17.64,18.63
BWS,06/23/2021,18.63,20.02,18.17,18.87
BWS,06/24/2021,18.87,19.89,17.63,17.95
BWS,06/25/2021,17.95,18.69,17.85,17.93
BWS,06/28/2021,17.93,18.25,17.61,17.63
BWS,06/29/2021,17.63,18.21,16.53,17.49
BWS,06/30/2021,17.49,19.17,16.18,17.67
BWS,07/01/2021,17.67,18.63,17.52,17.7
BWS,07/02/2021,17.7,18.89,16.27,18.18
BWS,07/05/2021,18.18,18.53,17.63,18.17
BWS,07/06/2021,18.17,19.48,16.95,17.12
BWS,07/07/2021,17.12,17.58,16.74,17.47
BWS,07/08/2021,17.47,19.14,16.94,18.86
BWS,07/09/2021,18.86,19.44,17.85,18.39
BWS,07/12/2021,18.39,18.51,17.29,18.16
BWS,07/13/2021,18.16,19.05,17.93,18.46
BWS,07/14/2021,18.46,19.73,18.13,19.37
BWS,07/15/2021,19.37,20.88,18.32,20.82
BWS,07/16/2021,20.82,21.55,18.98,21.19
BWS,07/19/2021,21.19,22.14,19.41,20.44
BWS,07/20/2021,20.44,21.12,19.6,20.95
BWS,07/21/2021,20.95,22.98,19.61,19.86
BWS,07/22/2021,19.86,21.79,19.31,19.79
BWS,07/23/2021,19.79,20.11,18.55,20.04
BWS,07/26/2021,20.04,20.73,18.17,19.74
BWS,07/27/2021,19.74,20.1,17.81,18.64
BWS,07/28/2021,18.64,18.76,18.2,18.7
BWS,07/29/2021,18.7,19.62,17.03,18.13
BWS,07/30/2021,18.13,19.37,16.34,17.03
BWS,08/02/2021,17.03,17.08,16.13,16.43
BWS,08/03/2021,16.43,17.86,16.13,16.58
BWS,08/04/2021,16.58,16.97,15.84,16.64
BWS,08/05/2021,16.64,17.61,16.35,16.66
BWS,08/06/2021,16.66,17.25,15.81,17.07
BWS,08/09/2021,17.07,18.3,16.04,17.51
BWS,08/10/2021,17.51,18.35,15.76,18.28
BWS,08/11/2021,18.28,18.7,17.92,18.03
BWS,08/12/2021,18.03,18.64,16.31,18.47
BWS,08/13/2021,18.47,19.54,17.37,19.21
BWS,08/16/2021,19.21,20.77,18.21,20.29
BWS,08/17/2021,20.29,20.45,19.45,20.08
BWS,08/18/2021,20.08,21.71,18.2,19.08
BWS,08/19/2021,19.08,20.1,18.3,19.47
BWS,08/20/2021,19.47,20.46,18.18,20.02
BWS,08/23/2021,20.02,20.54,18.26,19.51
BWS,08/24/2021,19.51,19.83,17.95,19.52
BWS,08/25/2021,19.52,21.23,18.23,18.97
BWS,08/26/2021,18.97,19.23,17.18,18.82
BWS,08/27/2021,18.82,20.39,16.98,19.5
BWS,08/30/2021,19.5,21.03,17.69,18.7
BWS,08/31/2021,18.7,19.04,17.57,18.72
BWS,09/01/2021,18.72,19.89,18.2,19.0
BWS,09/02/2021,19.0,20.63,17.85,17.92
BWS,09/03/2021,17.92,18.64,16.49,17.23
BWS,09/06/2021,17.23,17.82,15.88,16.08
BWS,09/07/2021,16.08,17.02,15.28,16.38
BWS,09/08/2021,16.38,17.1,15.83,16.74
BWS,09/09/2021,16.74,16.82,16.17,16.51
BWS,09/10/2021,16.51,18.11,15.24,16.83
BWS,09/13/2021,16.83,18.21,15.34,15.62
BWS,09/14/2021,15.62,15.85,15.16,15.73
BWS,09/15/2021,15.73,17.04,14.53,17.03
BWS,09/16/2021,17.03,17.45,16.46,16.85
BWS,09/17/2021,16.85,17.8,16.56,17.21
BWS,09/20/2021,17.21,17.26,15.66,16.44
BWS,09/21/2021,16.44,17.22,14.91,16.6
BWS,09/22/2021,16.6,16.66,15.99,16.24
BWS,09/23/2021,16.24,16.25,15.57,15.98
BWS,09/24/2021,15.98,16.91,15.43,16.49
BWS,09/27/2021,16.49,16.83,15.91,16.78
BWS,09/28/2021,16.78,18.43,16.63,17.12
BWS,09/29/2021,17.12,17.65,15.75,16.88
BWS,09/30/2021,16.88,17.64,15.63,16.27
BWS,10/01/2021,16.27,17.86,16.07,17.74
BWS,10/04/2021,17.74,18.19,16.46,17.96
BWS,10/05/2021,17.96,19.44,17.27,18.73
BWS,10/06/2021,18.73,19.83,16.87,19.51
BWS,10/07/2021,19.51,20.01,17.58,18.82
BWS,10/08/2021,18.82,19.43,17.95,18.42
BWS,10/11/2021,18.42,19.15,18.36,18.68
BWS,10/12/2021,18.68,19.92,18.23,19.8
BWS,10/13/2021,19.8,20.36,18.9,19.33
BWS,10/14/2021,19.33,19.85,17.4,18.17
BWS,10/15/2021,18.17,18.98,17.09,18.47
BWS,10/18/2021,18.47,19.57,17.72,18.71
BWS,10/19/2021,18.71,20.36,17.39,19.58
BWS,10/20/2021,19.58,20.34,17.65,18.21
